model,score,timestep,number_of_edges_pos,number_of_edges_neg,test_agg,duplicate_edges,predictor,loss_func,method,dataset,metric
GraphConv,55.76,127380,91,91,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,52.01,127400,81,81,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,60.38,127420,75,75,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,53.13,127440,71,71,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,49.59,127460,65,65,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,51.19,127480,67,67,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,53.73,127500,73,73,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,46.63,127520,82,82,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,50.7,127540,79,79,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,45.88,127560,83,83,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,47.68,127580,74,74,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,50.99,127600,74,74,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,59.12,127620,65,65,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,49.27,127640,61,61,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,52.0,127660,73,73,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,53.95,127680,61,61,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,52.29,127700,77,77,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,47.63,127720,71,71,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,55.75,127740,71,71,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,50.15,127760,69,69,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,52.01,127780,79,79,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,57.53,127800,71,71,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,64.02,127820,71,71,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,53.77,127840,70,70,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,53.18,127860,65,65,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,54.52,127880,74,74,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,57.48,127900,58,58,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,56.39,127920,78,78,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,48.43,127940,61,60,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,53.18,127960,37,37,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,51.38,127980,43,43,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,49.1,128000,46,46,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,53.15,128020,53,53,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,54.97,128040,48,48,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,50.35,128060,62,62,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,48.32,128080,61,61,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,55.98,128100,55,55,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,48.31,128120,70,70,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,55.05,128140,72,72,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,52.09,128160,66,66,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,57.43,128180,58,58,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,53.1,128200,71,71,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,49.92,128220,75,75,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,51.43,128240,65,65,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,53.8,128260,64,64,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,56.82,128280,56,56,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,44.16,128300,52,52,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,52.28,128320,50,50,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,44.79,128340,47,47,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,46.58,128360,53,53,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,51.48,128380,50,50,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,49.93,128400,47,47,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,53.81,128420,59,59,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,51.91,128440,56,56,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,46.28,128460,54,54,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,47.39,128480,51,51,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,55.29,128500,51,51,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,45.8,128520,57,57,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,50.19,128540,65,65,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,52.59,128560,72,72,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,49.43,128580,66,66,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,46.6,128600,66,66,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,48.44,128620,68,68,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,50.19,128640,59,59,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,52.04,128660,63,63,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,47.46,128680,45,45,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,57.29,128700,47,47,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,44.44,128720,51,51,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,51.4,128740,49,49,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,47.0,128760,46,46,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,46.62,128780,56,56,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,45.23,128800,45,45,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,41.68,128820,52,52,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,43.73,128840,38,38,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,55.29,128860,51,51,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,52.72,128880,50,50,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,53.68,128900,50,50,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,44.3,128920,55,55,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,47.98,128940,55,55,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,51.83,128960,47,47,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,52.32,128980,57,57,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,53.07,129000,52,52,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,53.94,129020,42,42,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,58.19,129040,39,39,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,54.41,129060,43,43,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,54.67,129080,39,39,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,54.15,129100,45,45,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,54.42,129120,42,42,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,57.02,129140,35,35,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,54.11,129160,31,31,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,52.08,129180,34,34,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,50.04,129200,37,37,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,53.93,129220,44,44,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,58.22,129240,37,37,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,56.61,129260,37,37,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,51.93,129280,41,41,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,56.44,129300,40,40,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,49.18,129320,39,39,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,50.66,129340,38,38,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,48.54,129360,37,37,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,54.0,129380,44,44,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,51.41,129400,48,48,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,51.42,129420,44,44,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,51.0,129440,38,38,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,50.69,129460,40,40,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,54.05,129480,32,32,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,48.33,129500,30,30,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,50.13,129520,28,28,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,53.76,129540,33,33,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,52.3,129560,28,28,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,52.11,129580,33,33,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,47.8,129600,32,32,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,48.48,129620,25,25,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,44.67,129640,30,30,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,49.08,129660,46,46,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,51.38,129680,33,33,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,50.33,129700,37,37,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,48.42,129720,27,27,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,49.83,129740,30,30,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,39.84,129760,32,32,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,48.34,129780,31,31,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,53.96,129800,35,35,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,48.69,129820,37,37,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,45.56,129840,36,36,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,50.0,129860,28,28,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,53.58,129880,33,33,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,46.64,129900,36,36,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,43.66,129920,33,33,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,45.51,129940,32,32,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,40.68,129960,26,26,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,37.88,129980,33,33,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,49.12,130000,31,31,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,44.8,130020,31,31,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,51.95,130040,32,32,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,49.72,130060,33,33,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,51.64,130080,41,41,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,49.94,130100,52,52,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,50.19,130120,49,49,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,49.95,130140,32,32,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,53.17,130160,30,30,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,50.66,130180,36,36,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,50.83,130200,30,30,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,50.76,130220,39,39,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,56.25,130240,32,31,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,59.1,130260,35,35,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,42.98,130280,35,35,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,55.76,130300,25,25,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,53.72,130320,33,33,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,47.32,130340,29,29,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,49.36,130360,25,25,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,55.3,130380,24,24,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,48.56,130400,30,30,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,54.24,130420,36,36,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,52.47,130440,27,27,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,47.5,130460,29,29,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,53.9,130480,31,31,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,56.17,130500,30,30,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,60.76,130520,39,38,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,50.66,130540,33,32,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,46.71,130560,21,21,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,49.38,130580,27,27,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,47.31,130600,35,35,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,44.04,130620,38,38,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,59.45,130640,23,23,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,47.33,130660,15,15,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,51.76,130680,16,16,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,51.39,130700,12,12,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,57.14,130720,21,21,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,60.16,130740,16,16,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,46.89,130760,17,17,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,53.0,130780,10,10,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,0.0883,0,20940,20940,True,True,dotProduct,BCEWithLogits,agg_simp,SF2H,wkendall
GraphSage,0.0128,0,20940,20940,True,True,dotProduct,BCEWithLogits,agg_simp,SF2H,wkendall
GraphConv,76.68,126780,81,81,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,65.87,126800,72,72,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,62.35,126820,89,89,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,66.35,126840,86,86,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,66.94,126860,92,92,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,65.85,126880,82,82,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,76.31,126900,91,91,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,68.81,126920,83,83,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,61.04,126940,97,97,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,67.7,126960,98,98,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,69.25,126980,77,77,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,71.9,127000,69,69,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,66.87,127020,74,74,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,66.32,127040,83,83,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,74.66,127060,83,83,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,72.2,127080,79,79,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,65.77,127100,84,84,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,65.04,127120,94,94,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,69.9,127140,85,85,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,65.67,127160,83,83,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,66.98,127180,82,82,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,68.96,127200,88,88,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,69.19,127220,73,73,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,67.69,127240,84,84,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,71.02,127260,78,78,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,74.39,127280,73,73,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,69.38,127300,78,78,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,66.41,127320,89,89,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,66.96,127340,84,84,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,67.42,127360,94,94,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,62.73,127380,91,91,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,71.67,127400,81,81,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,66.92,127420,75,75,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,66.33,127440,71,71,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,67.72,127460,65,65,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,66.08,127480,67,67,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,66.84,127500,73,73,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,58.04,127520,82,82,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,60.7,127540,79,79,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,60.79,127560,83,83,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,61.92,127580,74,74,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,66.64,127600,74,74,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,62.52,127620,65,65,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,62.78,127640,61,61,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,71.05,127660,73,73,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,73.84,127680,61,61,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,61.7,127700,77,77,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,52.41,127720,71,71,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,65.48,127740,71,71,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,58.27,127760,69,69,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,60.86,127780,79,79,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,64.07,127800,71,71,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,73.41,127820,71,71,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,69.9,127840,70,70,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,67.93,127860,65,65,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,69.97,127880,74,74,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,69.41,127900,58,58,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,69.69,127920,78,78,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,70.95,127940,61,61,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,71.0,127960,37,37,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,72.47,127980,43,43,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,59.59,128000,46,46,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,64.01,128020,53,53,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,66.32,128040,48,48,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,71.25,128060,62,62,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,74.76,128080,61,61,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,68.64,128100,55,55,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,70.47,128120,70,70,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,65.53,128140,72,72,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,59.23,128160,66,66,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,65.29,128180,58,58,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,66.61,128200,71,71,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,69.25,128220,75,75,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,66.9,128240,65,65,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
